paper id,paper title,year,author number,author position,author name,author aff
2014-0080,Global Agenda and ICT4D in Africa: Constraints of Localizing 'Universal Norm' in Nation-States,2014,1,1,Tokunbo B. Ojo,York U
2014-0081,Advertising Expertise: Antecedents to Recognition of Workers’ Expertise in Organizations,2014,1,1,Jeffrey William Treem,The University of Texas at Austin
2014-0082,Exploring Contexts in Organisational Members’ Discourses of Communicative Leadership,2014,1,1,Solange Barros de Alcantara Hamrin,Mid Sweden University
2014-0083,The Relationship Between Leader-Member Exchange and Organizational Citizenship Behavior: Exploring the Mediating Effects of Supervisory Communication,2014,1,1,I Hsuan Chiu,University at Buffalo
2014-0084,Talk Matters at Work: The Effects of Supervisor-Subordinate Conversational Richness and Communication Frequency on Work Role Stressors,2014,2,1,Guowei Jian,Cleveland State U
2014-0084,Talk Matters at Work: The Effects of Supervisor-Subordinate Conversational Richness and Communication Frequency on Work Role Stressors,2014,2,2,Francis Dalisay,University of Hawaii at Manoa
2014-0085,Mobile Communication and Relational Mobilization in China,2014,1,1,Jun Liu,University of Copenhagen
2014-0086,Communicating Beyond Information: Mobile Phones and Mobilization to Offline Protests in China,2014,1,1,Jun Liu,University of Copenhagen
2014-0087,Disentangling Different Activities on Social Network Site and Their Interaction With Mobile Communication on Social Capital,2014,1,1,Wenjing Xie,Southern Illinois U - Carbondale
2014-0088,News Consumption in a Changing Media Ecology: An MESM-Study on Mobile News,2014,2,1,Veronika Karnowski,Ludwig-Maximilians U - Munich
2014-0088,News Consumption in a Changing Media Ecology: An MESM-Study on Mobile News,2014,2,2,Samson Struckmann,Ludwig-Maximilians U - Munich
2014-0089,Fragmentation in the Internet Age. Changes in Diversity in Germany Between 1994 and 2005,2014,3,1,Gianna Haake,Westfaelische Wilhelms-Universitaet
2014-0089,Fragmentation in the Internet Age. Changes in Diversity in Germany Between 1994 and 2005,2014,3,2,Judith Vaeth,University of Muenster
2014-0089,Fragmentation in the Internet Age. Changes in Diversity in Germany Between 1994 and 2005,2014,3,3,Volker Gehrau,Westfaelische Wilhelms-U Muenster
2014-0090,Is Digital Television Fragmenting Civil Membership? The Missing Connection Between Trust and Viewing Frequency,2014,2,1,Esteve Sanz,Yale Law School. Information Society Project
2014-0090,Is Digital Television Fragmenting Civil Membership? The Missing Connection Between Trust and Viewing Frequency,2014,2,2,Valerie Belair-Gagnon,Yale Law School
2014-0091,Perceived Media Position and Polarization: Projection of Issue Preference and Extremity,2014,1,1,Stephanie Jean Tsang,University of Wisconsin-Madison
2014-0092,Structural Changes in Media and Attitude Polarization: Examining the Contributions of TV News Before and After the Telecommunication Act of 1996,2014,3,1,Jay D. Hmielowski,The University of Arizona
2014-0092,Structural Changes in Media and Attitude Polarization: Examining the Contributions of TV News Before and After the Telecommunication Act of 1996,2014,3,2,Michael A. Beam,Kent State U.
2014-0092,Structural Changes in Media and Attitude Polarization: Examining the Contributions of TV News Before and After the Telecommunication Act of 1996,2014,3,3,Myiah J Hutchens,Washington State University
2014-0093,The Internet and Changes in Media Industry Structure: An International Comparative Approach,2014,1,1,Sung Wook Ji,Michigan State University
2014-0094,Exploring a Moral Continuum: Examining Explanatory Mechanisms Underlying Moral Disengagement Across Characters of Different Moral Complexities,2014,2,1,Meghan Shara Sanders,Louisiana State U
2014-0094,Exploring a Moral Continuum: Examining Explanatory Mechanisms Underlying Moral Disengagement Across Characters of Different Moral Complexities,2014,2,2,Mina Tsay-Vogel,Boston U
2014-0095,How Moral Schemas Impact Our Liking and Moral Acceptance of Antiheroes,2014,2,1,Sophie H Janicke,FSU
2014-0095,How Moral Schemas Impact Our Liking and Moral Acceptance of Antiheroes,2014,2,2,Arthur A. Raney,Florida State U
2014-0096,It’s the Thrill That Matters: Temporal Placement of Narrative Events as a Potential Neutralizer of Morality Preference in Suspense,2014,2,1,Sarah Brookes,University of Maine
2014-0096,It’s the Thrill That Matters: Temporal Placement of Narrative Events as a Potential Neutralizer of Morality Preference in Suspense,2014,2,2,Emily Moyer-Guse,Ohio State U
2014-0097,The Role of Intuition Accessibility on the Appraisal and Selection of Media Content,2014,6,1,Sujay Prabhu,Michigan State University
2014-0097,The Role of Intuition Accessibility on the Appraisal and Selection of Media Content,2014,6,2,Ron Tamborini,Michigan State U
2014-0097,The Role of Intuition Accessibility on the Appraisal and Selection of Media Content,2014,6,3,Pat Idzik,Michigan State University
2014-0097,The Role of Intuition Accessibility on the Appraisal and Selection of Media Content,2014,6,4,Lindsay S Hahn,Michigan State University
2014-0097,The Role of Intuition Accessibility on the Appraisal and Selection of Media Content,2014,6,5,Matthew N Grizzard,University at Buffalo - SUNY
2014-0097,The Role of Intuition Accessibility on the Appraisal and Selection of Media Content,2014,6,6,Lu Wang,Michigan State U
2014-0098,Validating a Scale to Assess Media Preference and Moral Judgment of Antisocial Media Content,2014,2,1,Xanthe S. Plaisier,"VU University, Amsterdam"
2014-0098,Validating a Scale to Assess Media Preference and Moral Judgment of Antisocial Media Content,2014,2,2,Elly A. Konijn,VU U - Amsterdam
2014-0099,The Influence of Ethnicity on Consumers’ Environmental Attitudes and Responses to Guilt Appeal in Green Advertising?: An Experimental Study,2014,3,1,Kenneth C. C. Yang,U of Texas - El Paso
2014-0099,The Influence of Ethnicity on Consumers’ Environmental Attitudes and Responses to Guilt Appeal in Green Advertising?: An Experimental Study,2014,3,2,Marissa Jiménez,"Saber Hacer, LLC"
2014-0099,The Influence of Ethnicity on Consumers’ Environmental Attitudes and Responses to Guilt Appeal in Green Advertising?: An Experimental Study,2014,3,3,Yowei Kang,Kainan U
2014-0100,U.S. Public Response to Corporate Environmental Messages,2014,2,1,Barbara M. Miller,Elon U
2014-0100,U.S. Public Response to Corporate Environmental Messages,2014,2,2,Janas Sinclair,U of North Carolina
2014-0101,"Transgenic Salmon and the Future of Food: A Comparative Discourse Analysis of the Public, the Policy, and the Producers",2014,1,1,Margaret Markham Siebert,University of New Mexico
2014-0102,Evidence of Convergent and Divergent Validity of Implicit and Explicit Measures of Environmental Attitudes,2014,2,1,Lee Ahern,Pennsylvania State U
2014-0102,Evidence of Convergent and Divergent Validity of Implicit and Explicit Measures of Environmental Attitudes,2014,2,2,Jennifer Hoewe,Pennsylvania State U
2014-0103,The Situational Public Engagement Model in a Municipal Watershed Protection Program: An Extension of the Situational Theory of Publics,2014,3,1,Joon Soo Lim,Syracuse University
2014-0103,The Situational Public Engagement Model in a Municipal Watershed Protection Program: An Extension of the Situational Theory of Publics,2014,3,2,Cary A. Greenwood,Middle Tennessee State U
2014-0103,The Situational Public Engagement Model in a Municipal Watershed Protection Program: An Extension of the Situational Theory of Publics,2014,3,3,Hua Jiang,Syracuse University
2014-0104,"Segmenting Publics to Improve Health: Exploring Health Consciousness, Media Sources, and Demographics Related to the Situational Theory of Publics",2014,2,1,Yue Zheng,University of South Carolina
2014-0104,"Segmenting Publics to Improve Health: Exploring Health Consciousness, Media Sources, and Demographics Related to the Situational Theory of Publics",2014,2,2,Brooke Weberling,U of South Carolina
2014-0105,Donor Empowerment: Enhancing Nonprofit-Donor Relationships and Donors’ Supportive Behavior,2014,1,1,Moonhee Cho,University of Tennessee
2014-0106,"Far From the Public Relations Good Life: Small, Community-Based Nonprofits and Local Community Stakeholders",2014,1,1,Steve Matuszak,Virginia Polytechnic Institute and State U
2014-0107,"Children’s Attitudinal and Behavioral Response to Advergaming: Product Involvement, Brand Attitude, and Persuasion Knowledge",2014,3,1,Ini Vanwesenbeeck,U of Antwerp - Department of Communication Studies
2014-0107,"Children’s Attitudinal and Behavioral Response to Advergaming: Product Involvement, Brand Attitude, and Persuasion Knowledge",2014,3,2,Michel Walrave,U of Antwerp
2014-0107,"Children’s Attitudinal and Behavioral Response to Advergaming: Product Involvement, Brand Attitude, and Persuasion Knowledge",2014,3,3,Koen Ponnet,U of Antwerp
2014-0108,Evaluating Industry Self-Regulation of Food Marketing to Children: A Longitudinal Study,2014,3,1,Dale Kunkel,U of Arizona
2014-0108,Evaluating Industry Self-Regulation of Food Marketing to Children: A Longitudinal Study,2014,3,2,Jessica Castonguay,U of Arizona
2014-0108,Evaluating Industry Self-Regulation of Food Marketing to Children: A Longitudinal Study,2014,3,3,Christine R. Filer,U of Arizona
2014-0109,Portrayals of Bullying on Teen Television: Destined to Deter or Bound to Backfire?,2014,1,1,Kimberly R. Walsh,U of California - Santa Barbara
2014-0110,Food Brand Recognition and BMI in U.S. Preschoolers,2014,4,1,Kristen Harrison,U of Michigan
2014-0110,Food Brand Recognition and BMI in U.S. Preschoolers,2014,4,2,Jessica D Moorman,U of Michigan
2014-0110,Food Brand Recognition and BMI in U.S. Preschoolers,2014,4,3,Mericarmen Peralta,U of Michigan
2014-0110,Food Brand Recognition and BMI in U.S. Preschoolers,2014,4,4,Kally Fayhee,U of Michigan
2014-0111,The New Faces of Leading Characters in Children’s Animated Cartoons,2014,1,1,Jobia Keys,Georgia State University
2014-0112,Hurtful Episodes in Parent-Adolescent Relationships: How Accounts and Attributions Contribute to the Difficulty of Talking About Hurt,2014,4,1,Rachel McLaren,University of Iowa
2014-0112,Hurtful Episodes in Parent-Adolescent Relationships: How Accounts and Attributions Contribute to the Difficulty of Talking About Hurt,2014,4,2,Alan L. Sillars,U of Montana
2014-0112,Hurtful Episodes in Parent-Adolescent Relationships: How Accounts and Attributions Contribute to the Difficulty of Talking About Hurt,2014,4,3,Min Kyong Cho,U of Minnesota - Twin Cities
2014-0112,Hurtful Episodes in Parent-Adolescent Relationships: How Accounts and Attributions Contribute to the Difficulty of Talking About Hurt,2014,4,4,Jamie Taylor,U of Montana
2014-0113,"In the Wake of the Great Recession: Economic Uncertainty, Communication, and Physiological Stress Responses in Families",2014,6,1,Tamara D. Afifi,U of Iowa
2014-0113,"In the Wake of the Great Recession: Economic Uncertainty, Communication, and Physiological Stress Responses in Families",2014,6,2,Sharde Davis,U of California - Santa Barbara
2014-0113,"In the Wake of the Great Recession: Economic Uncertainty, Communication, and Physiological Stress Responses in Families",2014,6,3,Anne Merrill,U of California - Santa Barbara
2014-0113,"In the Wake of the Great Recession: Economic Uncertainty, Communication, and Physiological Stress Responses in Families",2014,6,4,Samantha Coveleski,The Ohio State University
2014-0113,"In the Wake of the Great Recession: Economic Uncertainty, Communication, and Physiological Stress Responses in Families",2014,6,5,Amanda Denes,University of Connecticut
2014-0113,"In the Wake of the Great Recession: Economic Uncertainty, Communication, and Physiological Stress Responses in Families",2014,6,6,Walid Afifi,University of Iowa
2014-0114,Integrating the Relational Turbulence Model and a Multiple Goals Approach to Understand Children-in-Law’s Uncertainty Management During the Transition to Extended Family,2014,2,1,Sylvia L Mikucki-Enyart,U of Wisconsin - Stevens Point
2014-0114,Integrating the Relational Turbulence Model and a Multiple Goals Approach to Understand Children-in-Law’s Uncertainty Management During the Transition to Extended Family,2014,2,2,John P. Caughlin,U of Illinois - Urbana-Champaign
2014-0115,Overparenting is Associated With Child Problems and a Critical Family Environment,2014,4,1,Chris Segrin,U of Arizona
2014-0115,Overparenting is Associated With Child Problems and a Critical Family Environment,2014,4,2,Michelle Dora Givertz,California State U - Chico
2014-0115,Overparenting is Associated With Child Problems and a Critical Family Environment,2014,4,3,Paulina Swiatkowski,U of Arizona
2014-0115,Overparenting is Associated With Child Problems and a Critical Family Environment,2014,4,4,Neil Montgomery,Keene State College
2014-0116,Relational Turbulence in the Family: A Changing Dynamic Between Emerging Adults and Their Parents,2014,2,1,Bryan N Abendschein,University of Illinois at Urbana-Champaign
2014-0116,Relational Turbulence in the Family: A Changing Dynamic Between Emerging Adults and Their Parents,2014,2,2,April Trees,Saint Louis U
2014-0117,Talking The Talk: An Exploration of Parent-Child Communication About Cyberbullying,2014,2,1,Veronica Anne Droser,U of Denver
2014-0117,Talking The Talk: An Exploration of Parent-Child Communication About Cyberbullying,2014,2,2,Lesile A. Rill,"University of Nevada, Reno"
2014-0118,Visually Integrated Collaborative Ideation: Changing the Dynamics of Creativity in Design Teams,2014,9,1,Lorraine G. Kisselburgh,Purdue U
2014-0118,Visually Integrated Collaborative Ideation: Changing the Dynamics of Creativity in Design Teams,2014,9,2,Senthil Chandrasegaran,Purdue University
2014-0118,Visually Integrated Collaborative Ideation: Changing the Dynamics of Creativity in Design Teams,2014,9,3,Jeremy Foote,Purdue U
2014-0118,Visually Integrated Collaborative Ideation: Changing the Dynamics of Creativity in Design Teams,2014,9,4,Sriram Karthik Badam,Purdue U
2014-0118,Visually Integrated Collaborative Ideation: Changing the Dynamics of Creativity in Design Teams,2014,9,5,Patricia North Gettings,Purdue
