Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2007-0133,Authoring and Effects of Presence: How Authority is Achieved on the Terra Firma of Interactions,2,1,Chantal Benoit-Barne,U de Montréal
2007-0133,Authoring and Effects of Presence: How Authority is Achieved on the Terra Firma of Interactions,2,2,Francois Cooren,U de Montréal
2007-0134,Authorship Anxiety and Visual Narration in the Video-Sanitizing Controversy,1,1,Kevin Jack Hagopian,Pennsylvania State U
2007-0135,"A War in Lebanon, Again: The Israeli Media and the Manufacture of Identity",1,1,Daniel Dor,Tel Aviv U
2007-0136,Banking With a Personalized Touch: Impact of Website Customization Types on Users Commitment,1,1,Timothy K. F. Fung,U of Wisconsin
2007-0137,Barriers to the Adoption of Electronic Health Records: Using Concept Mapping to Develop a Comprehensive Empirical Model,2,1,Arun Vishwanath,"State U of New York, Buffalo"
2007-0137,Barriers to the Adoption of Electronic Health Records: Using Concept Mapping to Develop a Comprehensive Empirical Model,2,2,Susan D Scamurra,WNY Health IT Community Tracking
2007-0138,BBC News in the U.S.: A Super-Alternative News Medium Emerges,2,1,Douglas Bicket,St. John Fisher College
2007-0138,BBC News in the U.S.: A Super-Alternative News Medium Emerges,2,2,Melissa A. Wall,California State U - Northridge
2007-0139,Becoming a Member of the International Society: A Closer Examination of the Glocalized International Community,1,1,Cindy Vincent,California State U
2007-0140,"Behind the Music: Dirty Kuffar, Islam, and Global Hip-Hop",1,1,Briar Rose Smith,U of Pennsylvania
2007-0141,Beijing 2008: Challenging and Reproducing Existing Structures of Power,1,1,Heather Jiang,U of Alberta
2007-0142,Being and Becoming Hawaiian on the Continent: Contemporary Mainland Hawaiian Identity and Experiences,1,1,Dr. Rona Tamiko Halualani,San Jose State U
2007-0143,Being a Woman in Academia: Womens Shared Experiences,4,1,Tara M. Emmers-Sommer,U of Nevada - Las Vegas
2007-0143,Being a Woman in Academia: Womens Shared Experiences,4,2,Martha Watson,U of Nevada - Las Vegas
2007-0143,Being a Woman in Academia: Womens Shared Experiences,4,3,Ardyth Broadrick Sohn,U of Nevada - Las Vegas
2007-0143,Being a Woman in Academia: Womens Shared Experiences,4,4,Laurel Fruth,U of Nevada
2007-0144,"Being One with the Organization, Despite Being Home in Pajamas: Factors Influencing Teleworking Employees Organizational Identification",2,1,Kathryn L Fonner,University of Wisconsin- Milwaukee
2007-0144,"Being One with the Organization, Despite Being Home in Pajamas: Factors Influencing Teleworking Employees Organizational Identification",2,2,Michael E. Roloff,Northwestern U
2007-0145,Being Young is the Thing to Be: The Online Construction and Performance of Youth,1,1,Linda Duits,U of Amsterdam
2007-0146,Belgium: Two Communities with Diverging Views on How to Manage Media Diversity,1,1,Leen S. J. d'Haenens,Catholic U of Leuven
2007-0147,"Bereaved Adults Evaluations of Grief Management Messages: Effects of Message Person Centeredness, Recipient Individual Differences, and Contextual Factors",4,1,Jessica J Rack,Purdue U
2007-0147,"Bereaved Adults Evaluations of Grief Management Messages: Effects of Message Person Centeredness, Recipient Individual Differences, and Contextual Factors",4,2,Brant R. Burleson,Purdue U
2007-0147,"Bereaved Adults Evaluations of Grief Management Messages: Effects of Message Person Centeredness, Recipient Individual Differences, and Contextual Factors",4,3,Graham Douglas Bodie,Purdue U
2007-0147,"Bereaved Adults Evaluations of Grief Management Messages: Effects of Message Person Centeredness, Recipient Individual Differences, and Contextual Factors",4,4,Amanda J. Holmstrom,Purdue U
2007-0148,Beyond Belief(net): Interreligious Dialogue and Trauma Communication,1,1,Ally Ostrowski,U of Colorado
2007-0149,Beyond Knowledge Gaps: Predicting and Explaining Socioeconomic Differences in Information Seeking in Response to Major Celebrity Cancer News Events,1,1,Jeffrey Niederdeppe,U of Pennsylvania
2007-0150,"Beyond Materialism: Television News Coverage of Health Risks, Health-Risk Perceptions, Health-Related Self-Efficacy Beliefs, and Life Satisfaction",1,1,Yinjiao Ye,U of Rhode Island
2007-0151,"Beyond Network Neutrality: Criteria for a Democratic Internet, TOP STUDENT PAPER",2,1,Sascha D. Meinrath,Institute for Communications Research
2007-0151,"Beyond Network Neutrality: Criteria for a Democratic Internet, TOP STUDENT PAPER",2,2,Victor W. Pickard,U of Illinois
2007-0152,Beyond Orient(aliz)ed Mediaspheres: Al-Jazeera as Other and the Myth of the Arab Street,1,1,Adel F. Iskander,American U
2007-0153,Beyond the West(minster) Wing: The Depiction of Politicians and Politics in British Soaps,1,1,Stephen Coleman,U of Leeds
2007-0154,Beyond Words: Analyzing the Missing Dimensions of Audovisual News Content,1,1,Doris Graber,U of Illinois
2007-0155,Bias in News Reporting of Immigrant Crime,1,1,Valerie N Wieskamp,DePaul U
2007-0156,"""Binding the Nation Together""? Postal Policy in the Era of Competition",1,1,Ryan Nelson Ellis,U of California
2007-0157,"Blacklisted Women: Television, the Red Scare, and the Production of Family Values",1,1,Carol A. Stabile,U of Wisconsin
2007-0158,Black Youths Personal Involvement in the HIV/AIDS Issue: Does the Public Service Announcement Still Work?,3,1,Truman Ryan Keys,Howard U
2007-0158,Black Youths Personal Involvement in the HIV/AIDS Issue: Does the Public Service Announcement Still Work?,3,2,Kesha M. Morant,Howard U
2007-0158,Black Youths Personal Involvement in the HIV/AIDS Issue: Does the Public Service Announcement Still Work?,3,3,Carolyn Stroman,Howard U
2007-0159,Blind Obedience or Defiant Reactions: Investigating Reactions to Health Directives,3,1,Rachel A. Smith,U of Texas - Austin
2007-0159,Blind Obedience or Defiant Reactions: Investigating Reactions to Health Directives,3,2,Scott Anderson,U of Texas
2007-0159,Blind Obedience or Defiant Reactions: Investigating Reactions to Health Directives,3,3,Omri Gainsburg,U of Texas
2007-0160,Blind Spots: Towards a Media Ecological Exploration of Video Surveillance,1,1,Bilge Yesil,Sabanci U
2007-0161,"""Blogging About Jogging"": Digital Stories About Physical Activity From Residents in a New Urban Environment With Implications for Future Content and Media Choices in Population Health Communication",3,1,Julie-Anne Carroll,Queensland U of Technology
2007-0161,"""Blogging About Jogging"": Digital Stories About Physical Activity From Residents in a New Urban Environment With Implications for Future Content and Media Choices in Population Health Communication",3,2,Barbara Adkins,Queensland U of Technology
2007-0161,"""Blogging About Jogging"": Digital Stories About Physical Activity From Residents in a New Urban Environment With Implications for Future Content and Media Choices in Population Health Communication",3,3,Elizabeth Parker,Queensland U of Technology
2007-0162,Blogging for Participants: Framing the Candidate Blog for Mobilization,2,1,Kjerstin Thorson,U of Wisconsin Madison
2007-0162,Blogging for Participants: Framing the Candidate Blog for Mobilization,2,2,Kevin Wise,U of Missouri - Columbia
2007-0163,Blogging Your Way to Citizenship: New(er) Technologies and the Immigrant Experience,1,1,Kumarini Silva,Northeastern U
2007-0164,"Blog Use Among Cancer Patients and Their Companions: Uses, Gratifications, and Predictors of Outcomes",2,1,Deborah S. Chung,U of Kentucky
2007-0164,"Blog Use Among Cancer Patients and Their Companions: Uses, Gratifications, and Predictors of Outcomes",2,2,Sujin Kim,U of Kentucky
2007-0165,Blood and Gore on Prime Time: Does It Affect Attitudes Toward Organ Donation?,3,1,Mary Bresnahan,Michigan State U
2007-0165,Blood and Gore on Prime Time: Does It Affect Attitudes Toward Organ Donation?,3,2,Sandi Smith,Michigan State U
2007-0165,Blood and Gore on Prime Time: Does It Affect Attitudes Toward Organ Donation?,3,3,Ki Tae Kim,Michigan State U
2007-0166,Bonding Through Gossip? The Effect of Gossip on Levels of Cooperation in Social Dilemma Games,3,1,Charlotte Jacqueline De Backer,Ghent U
2007-0166,Bonding Through Gossip? The Effect of Gossip on Levels of Cooperation in Social Dilemma Games,3,2,Christina Larson,U of California
2007-0166,Bonding Through Gossip? The Effect of Gossip on Levels of Cooperation in Social Dilemma Games,3,3,Leda Cosmides,U California Santa Barbara
2007-0167,Both: A Device for Individualizing Reference to Two-Person Collectivities,2,1,Gene Lerner,U of California
2007-0167,Both: A Device for Individualizing Reference to Two-Person Collectivities,2,2,Celia Kitzinger,York U
2007-0168,"""Bound to Rise"": Chinese Media Discourses on the Global Order",1,1,Chin-Chuan Lee,City U of Hong Kong
2007-0169,Bourdieu's Fields of Practice in Entertainment-Education Television,1,1,Martine Bouman,Center Media and Health
2007-0170,Boys and Their Hood: High School Boys and the Video Games They Create,1,1,Katynka Zazueta Martinez,U of California - San Diego
2007-0171,Branding Blackness: Cable Programming and Black Viewers,1,1,Jennifer Lynn Fuller,U of Texas
2007-0172,Brand Management for the Business Press in Germany,2,1,Mike Friedrichsen,U Flensburg
2007-0172,Brand Management for the Business Press in Germany,2,2,Astrid Kurad,U of Flensburg
2007-0173,"Breaking the News: Concentration of Ownership, the Fall of Unions, and Government Legislation in Turkey",1,1,Christian Christensen,Karlstad U
2007-0174,Breaking Through the Clutter by Stepping Out of Line? Pleasure and Arousal Reactions Reveal an Implicit Advertising Schema,2,1,Karolien Poels,Eindhoven U of Technology
2007-0174,Breaking Through the Clutter by Stepping Out of Line? Pleasure and Arousal Reactions Reveal an Implicit Advertising Schema,2,2,Siegfried Dewitte,Catholic U of Leuven
2007-0175,Break it to Me Harshly: The Effects of Intersecting News Frames in Lung Cancer and Obesity Coverage.,1,1,Lesa Hatley Major,Indiana U
2007-0176,Bridging Communication Studies and Science and Technology Studies: Scholarship on Media and Information Technologies,2,1,Pablo J. Boczkowski,Northwestern U
2007-0176,Bridging Communication Studies and Science and Technology Studies: Scholarship on Media and Information Technologies,2,2,Leah A. Lievrouw,U of California - Los Angeles
2007-0177,Bridging Media Industries and the Academy Using Classic Grounded Theory Methodology,1,1,Vivian B. Martin,Central Connecticut State U
2007-0178,Bridging Ourselves: Self-Reflexivity and Digital Storytelling in the Media Classroom,1,1,John W. Higgins,Menlo College
2007-0179,"Bridging the Video Game Gap: Relating Games, Players, and Their Motivations",3,1,Marije Nije Bijvank,Free U - Amsterdam
2007-0179,"Bridging the Video Game Gap: Relating Games, Players, and Their Motivations",3,2,Elly Konijn,Free U
2007-0179,"Bridging the Video Game Gap: Relating Games, Players, and Their Motivations",3,3,Brad J Bushman,U of Michigan
2007-0180,Bringing Contemplative Attention to the Dialogue Between Teacher/Adviser and Student,1,1,Kathleen D. Clark,U of Akron
2007-0181,Broadband Competition: Is It Done or Yet in Progress?,1,1,Eun-A Park,Pennsylvania State U
2007-0182,Broadcaster Rights and the Public Interest: A Social Economic Analysis of the WIPOs Draft Broadcast Treaty,2,1,Benjamin J. Bates,U of Tennessee
2007-0182,Broadcaster Rights and the Public Interest: A Social Economic Analysis of the WIPOs Draft Broadcast Treaty,2,2,Scott Wells,U of Tennessee
2007-0183,Building a Better Risk Message: A Guide for Solo Female Travelers,1,1,Miriam Shoshana Sobre,Arizona State U
2007-0184,Building a Social Movement through Public Relations: A Content Analysis of Christian Right Efforts to Foster Constituent Identification via E-Mail,1,1,Erich James Sommerfeldt,Western Michigan U
2007-0185,"Building Community While Building ""Something Cool: New Immigrants and Youth in Canada",1,1,Graham Longford,U of Toronto
2007-0186,Building Dialogic Bridges Across Theories/Disciplines: Teaching Core Social Theory to Undergraduates in Seven Departments,1,1,Peter Shields,Eastern Washington U
2007-0187,Bump Watch 2006: The Representation of Pregnancy in American Celebrity Magazines,1,1,Kelly K. Ryan,Temple U
2007-0188,Burned by Hot Coffee?: Parental Trust and Usage of the Video Game Rating System,2,1,Alexis Brekke,U of Tennessee
2007-0188,Burned by Hot Coffee?: Parental Trust and Usage of the Video Game Rating System,2,2,Carolyn Ringer Lepre,U of Tennessee
2007-0189,"By the Book: The Malleus Maleficarum, Witch-Hunts, and Persecution of the Other",1,1,Debra L. Merskin,U of Oregon
2007-0190,"By the Rivers of Babylon: Jamaican Identity and Health, Science, and Environmental Reporting",1,1,Elizabeth Burch,Sonoma State U
2007-0191,"Cads, Dads, and Magazines: Priming Womens Sexual Preferences with Articles About Sex and Relationships",1,1,Laramie D. Taylor,U of California - Davis
2007-0192,"Calling Troops Home: A Content Analysis of the Withdrawal of Troops From Iraq, 2003-2006",1,1,Porismita Borah,U of Wisconsin
2007-0193,Campaigning Swiss Referenda: Are There Spillover-Effects From Candidate Campaigns?,3,1,Maura Zerboni,U of Zurich
2007-0193,Campaigning Swiss Referenda: Are There Spillover-Effects From Candidate Campaigns?,3,2,Andrea Schrott,U of Zurich
2007-0193,Campaigning Swiss Referenda: Are There Spillover-Effects From Candidate Campaigns?,3,3,Frank Marcinkowski,U Zurich
2007-0194,Campaigns in the Media: Strategies and Coverage,5,1,Urs Dahinden,U of Zurich
2007-0194,Campaigns in the Media: Strategies and Coverage,5,2,Gabriele Siegert,U of Zurich
2007-0194,Campaigns in the Media: Strategies and Coverage,5,3,Karin Puehringer,U of Zurich
2007-0194,Campaigns in the Media: Strategies and Coverage,5,4,Frank Lobigs,U of Zurich
2007-0194,Campaigns in the Media: Strategies and Coverage,5,5,Patrick Horst Josef Rademacher,U of Zurich
2007-0195,Can Attention to International News Predict Feelings Toward Foreign Countries?,1,1,Hai Tran,"U of North Carolina, Chapel Hill"
2007-0196,Candidate Agenda Setting in the 2004 Taiwanese Presidential Election,1,1,Yi-Ning Katherine Chen,National Chengchi U
2007-0197,Can E-Mail Communication Enhance Professor-Student Relationship and the Evaluation of a Professor?: Some Empirical Evidence,2,1,Vivian C Sheer,Hong Kong Baptist U
2007-0197,Can E-Mail Communication Enhance Professor-Student Relationship and the Evaluation of a Professor?: Some Empirical Evidence,2,2,Timothy K. F. Fung,U of Wisconsin
2007-0198,Can Media Research Cope with Glocalization? Reflections on Global Challenges,1,1,Cees J. Hamelink,U of Amsterdam
2007-0199,"Capital, Consumption, Communication, and Citizenship: The Social Positioning of Taste and Civic Culture in the U.S.",6,1,Lewis A. Friedland,U of Wisconsin
2007-0199,"Capital, Consumption, Communication, and Citizenship: The Social Positioning of Taste and Civic Culture in the U.S.",6,2,Dhavan Shah,U of Wisconsin - Madison
